timestamp,tweet_id,source,text,rating_numerator,rating_denominator,name,type,date,time,rating,jpg_url,confidence,dog,created_at,favorite_count,retweet_count,followers_count,favourites_count
2016-08-26 16:37:54,769212283578875904,iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon,12.0,10.0,DonDon,,26-08-2016,16:37,1.2,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,0.16653800000000002,golden retriever,2016-08-26 16:37:54,5742,1867,7523763,140516
2016-08-26 00:38:52,768970937022709760,Web Client,This is Kirby. His bowl weighs more than him. 12/10 would assist,12.0,10.0,Kirby,,26-08-2016,00:38,1.2,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,0.182358,pomeranian,2016-08-26 00:38:52,15339,7120,7523763,140516
2016-08-25 16:58:45,768855141948723200,iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10,11.0,10.0,Jesse,,25-08-2016,16:58,1.1,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,0.7202189999999999,chow,2016-08-25 16:58:45,4462,965,7523763,140516
2016-08-25 00:43:02,768609597686943744,iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet,10.0,10.0,Lou,,25-08-2016,00:43,1.0,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,0.183283,basenji,2016-08-25 00:43:02,4376,1319,7523763,140516
2016-08-24 23:50:10,768596291618299904,iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10,12.0,10.0,Oakley,,24-08-2016,23:50,1.2,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,0.729745,great pyrenees,2016-08-24 23:50:10,5339,1387,7523763,140516
2016-08-23 21:09:14,768193404517830656,iPhone,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10,8.0,10.0,Gerald,doggo,23-08-2016,21:09,0.8,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,0.396984,lion,2016-08-23 21:09:14,11603,3852,7523763,140516
2016-08-23 00:40:31,767884188863397888,iPhone,This is Tito. He's on the lookout. Nobody knows for what. 10/10,10.0,10.0,Tito,,23-08-2016,00:40,1.0,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,0.32774000000000003,coral reef,2016-08-23 00:40:31,5055,1527,7523763,140516
2016-08-20 00:26:19,766793450729734144,iPhone,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup,10.0,10.0,Rufus,,20-08-2016,00:26,1.0,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,0.451697,beagle,2016-08-20 00:26:19,5397,1472,7523763,140516
2016-08-19 17:47:52,766693177336135680,iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly,11.0,10.0,Brudge,,19-08-2016,17:47,1.1,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,0.948355,doberman,2016-08-19 17:47:52,4291,860,7523763,140516
2016-08-18 23:55:18,766423258543644672,iPhone,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10,9.0,10.0,Shadoe,,18-08-2016,23:55,0.9,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,0.995823,keeshond,2016-08-18 23:55:18,6402,1736,7523763,140516
2016-08-18 00:28:24,766069199026450432,iPhone,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af,12.0,10.0,Juno,,18-08-2016,00:28,1.2,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,0.484855,redbone,2016-08-18 00:28:24,4549,937,7523763,140516
2016-08-17 01:20:27,765719909049503744,iPhone,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet,12.0,10.0,Brat,,17-08-2016,01:20,1.2,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,0.969518,golden retriever,2016-08-17 01:20:27,7705,2336,7523763,140516
2016-08-16 03:52:26,765395769549590528,iPhone,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all,13.0,10.0,,,16-08-2016,03:52,1.3,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,0.509491,pembroke,2016-08-16 03:52:26,28053,3683,7523763,140516
2016-08-16 02:14:15,765371061932261376,iPhone,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10,11.0,10.0,Louie,pupper,16-08-2016,02:14,1.1,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,0.829456,golden retriever,2016-08-16 02:14:15,7547,2343,7523763,140516
2016-08-15 16:22:20,765222098633691136,iPhone,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10,10.0,10.0,Gromit,,15-08-2016,16:22,1.0,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,0.556595,dalmatian,2016-08-15 16:22:20,12345,3678,7523763,140516
2016-08-14 16:13:27,764857477905154048,iPhone,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10,12.0,10.0,Aubie,,14-08-2016,16:13,1.2,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,0.7920590000000001,bernese mountain dog,2016-08-14 16:13:27,6828,1923,7523763,140516
2016-08-13 00:38:30,764259802650378240,iPhone,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10,10.0,10.0,Kota,,13-08-2016,00:38,1.0,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,0.973677,german shepherd,2016-08-13 00:38:30,6435,1647,7523763,140516
2016-08-10 01:23:03,763183847194451968,iPhone,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark,8.0,10.0,Clark,,10-08-2016,01:23,0.8,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,0.354674,miniature poodle,2016-08-10 01:23:03,5744,1598,7523763,140516
2016-08-08 17:19:51,762699858130116608,iPhone,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero,11.0,10.0,Leela,,08-08-2016,17:19,1.1,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,0.519047,kelpie,2016-08-08 17:19:51,12930,3930,7523763,140516
2016-08-07 15:56:28,762316489655476224,iPhone,This is Scout. He specializes in mid-air freeze frames. 11/10,11.0,10.0,Scout,,07-08-2016,15:56,1.1,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,0.270468,african grey,2016-08-07 15:56:28,5122,1224,7523763,140516
2016-08-06 21:20:40,762035686371364864,iPhone,This left me speechless. 14/10 heckin heroic af,14.0,10.0,,,06-08-2016,21:20,1.4,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,0.06315180000000001,home theater,2016-08-06 21:20:40,34000,16927,7523763,140516
2016-08-06 17:26:19,761976711479193600,iPhone,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af,12.0,10.0,Shelby,,06-08-2016,17:26,1.2,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,0.475552,labrador retriever,2016-08-06 17:26:19,5731,2195,7523763,140516
2016-08-06 02:06:59,761745352076779520,iPhone,Guys.. we only rate dogs. Pls don't send any more pics of the Loch Ness Monster. Only send in dogs. Thank you. 11/10,11.0,10.0,,,06-08-2016,02:06,1.1,https://pbs.twimg.com/media/CpJDWqhW8AAFt45.jpg,0.393118,paddle,2016-08-06 02:06:59,4511,935,7523763,140516
2016-08-05 21:19:27,761672994376806400,iPhone,Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort),10.0,10.0,,,05-08-2016,21:19,1.0,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,0.318851,gondola,2016-08-05 21:19:27,52623,31497,7523763,140516
2016-08-05 16:28:54,761599872357261312,iPhone,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl",11.0,10.0,Sephie,,05-08-2016,16:28,1.1,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,0.240427,gordon setter,2016-08-05 16:28:54,4382,1272,7523763,140516
2016-08-04 22:52:29,761334018830917632,iPhone,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup,10.0,10.0,Bruce,,04-08-2016,22:52,1.0,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,0.8229360000000001,norwegian elkhound,2016-08-04 22:52:29,5528,1571,7523763,140516
2016-08-04 20:09:17,761292947749015552,iPhone,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10,11.0,10.0,Bonaparte,,04-08-2016,20:09,1.1,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,0.6608930000000001,standard poodle,2016-08-04 20:09:17,4740,1188,7523763,140516
2016-08-04 15:48:47,761227390836215808,iPhone,This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now,10.0,10.0,Albert,,04-08-2016,15:48,1.0,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,0.306512,cougar,2016-08-04 15:48:47,5639,1686,7523763,140516
2016-08-04 01:03:17,761004547850530816,iPhone,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both,11.0,10.0,Bo,,04-08-2016,01:03,1.1,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,0.735163,golden retriever,2016-08-04 01:03:17,12000,3761,7523763,140516
2016-08-03 00:59:13,760641137271070720,iPhone,This is Theo. He can walk on water. Still coming to terms with it. 12/10 magical af,12.0,10.0,Theo,,03-08-2016,00:59,1.2,https://pbs.twimg.com/media/Co5XExUWgAAL5L_.jpg,0.132695,axolotl,2016-08-03 00:59:13,5262,1403,7523763,140516
2016-08-01 23:15:56,760252756032651264,iPhone,This is Fido. He can tell the weather. Not good at fetch tho. Never comes when called. 4/10 would probably still pet,4.0,10.0,Fido,,01-08-2016,23:15,0.4,https://pbs.twimg.com/media/Coz12OLWgAADdys.jpg,0.155279,radio telescope,2016-08-01 23:15:56,4182,936,7523763,140516
2016-08-01 19:07:17,760190180481531904,iPhone,Meet Sadie. She's addicted to balloons. It's tearing her family apart. Won't admit she has a problem. Still 10/10,10.0,10.0,Sadie,,01-08-2016,19:07,1.0,https://pbs.twimg.com/media/Coy87yiWYAACtPf.jpg,0.917525,balloon,2016-08-01 19:07:17,6054,1960,7523763,140516
2016-08-01 01:28:46,759923798737051648,iPhone,We only rate dogs... this is a Taiwanese Guide Walrus. Im getting real heckin tired of this. Please send dogs. 10/10,10.0,10.0,,,01-08-2016,01:28,1.0,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg,0.324579,labrador retriever,2016-08-01 01:28:46,15583,6146,7523763,140516
2016-07-31 20:21:02,759846353224826880,iPhone,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face,11.0,10.0,Kirby,,31-07-2016,20:21,1.1,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,0.355395,sussex spaniel,2016-07-31 20:21:02,7131,2147,7523763,140516
2016-07-31 16:50:42,759793422261743616,iPhone,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time",12.0,10.0,Maggie,"pupper, doggo",31-07-2016,16:50,1.2,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,0.985876,golden retriever,2016-07-31 16:50:42,6323,2057,7523763,140516
2016-07-31 01:12:26,759557299618865152,iPhone,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10,10.0,10.0,Emma,,31-07-2016,01:12,1.0,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,0.763333,golden retriever,2016-07-31 01:12:26,4992,1271,7523763,140516
2016-07-30 17:56:51,759447681597108224,iPhone,This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy,11.0,10.0,Oakley,,30-07-2016,17:56,1.1,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,0.223148,kuvasz,2016-07-30 17:56:51,9003,2654,7523763,140516
2016-07-29 18:53:24,759099523532779520,iPhone,Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby,7.0,10.0,Toby,,29-07-2016,18:53,0.7,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,0.12903399999999998,shetland sheepdog,2016-07-29 18:53:24,15419,4521,7523763,140516
2016-07-29 02:40:28,758854675097526272,iPhone,"This is Lilli Bee &amp; Honey Bear. Unfortunately, they were both born with no eyes. So heckin sad. Both 11/10",11.0,10.0,Lilli,,29-07-2016,02:40,1.1,https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg,0.974047,barrow,2016-07-29 02:40:28,3766,968,7523763,140516
2016-07-29 00:57:05,758828659922702336,iPhone,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af,13.0,10.0,,doggo,29-07-2016,00:57,1.3,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,0.480048,chesapeake bay retriever,2016-07-29 00:57:05,11850,4152,7523763,140516
2016-07-28 01:31:38,758474966123810816,iPhone,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10,11.0,10.0,Brandonald,,28-07-2016,01:31,1.1,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,0.546145,pembroke,2016-07-28 01:31:38,4055,1073,7523763,140516
2016-07-28 01:00:57,758467244762497024,iPhone,Why does this never happen at my front door... 165/150,165.0,10.0,,,28-07-2016,01:00,16.5,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg,0.4363770000000001,labrador retriever,2016-07-28 01:00:57,5095,2414,7523763,140516
2016-07-27 17:35:10,758355060040593408,iPhone,This is Corey. He's a Portobello Corgicool. Trying to convince you that he's not a hipster. 11/10 yea right Corey,11.0,10.0,Corey,,27-07-2016,17:35,1.1,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,0.987643,pembroke,2016-07-27 17:35:10,3641,1174,7523763,140516
2016-07-26 20:47:17,758041019896193024,iPhone,Teagan reads entire books in store so they're free. Loved 50 Shades of Grey (how dare I make that joke so late) 9/10,9.0,10.0,,,26-07-2016,20:47,0.9,https://pbs.twimg.com/media/CoUaSKEXYAAYsAl.jpg,0.794272,bookshop,2016-07-26 20:47:17,2868,405,7523763,140516
2016-07-26 00:58:34,757741869644341248,iPhone,This is Leonard. He hides in bushes to escape his problems. 10/10 relatable af,10.0,10.0,Leonard,,26-07-2016,00:58,1.0,https://pbs.twimg.com/media/CoQKNY7XYAE_cuX.jpg,0.609715,skunk,2016-07-26 00:58:34,7299,3526,7523763,140516
2016-07-25 23:54:05,757725642876129280,iPhone,This is Beckham. He fell asleep at the wheel. Very churlish. Looks to have a backpup driver tho. That's good. 11/10,11.0,10.0,Beckham,,25-07-2016,23:54,1.1,https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg,0.425176,seat belt,2016-07-25 23:54:05,4817,1318,7523763,140516
2016-07-25 15:19:12,757596066325864448,iPhone,Here's another picture without a dog in it. Idk why you guys keep sending these. 4/10 just because that's a neat rug,4.0,10.0,,,25-07-2016,15:19,0.4,https://pbs.twimg.com/media/CoOFmk3WEAAG6ql.jpg,0.8452559999999999,doormat,2016-07-25 15:19:12,4610,1145,7523763,140516
2016-07-25 02:20:45,757400162377592832,iPhone,She walks herself up and down the train to be petted by all the passengers. 13/10 I can't handle this,13.0,10.0,,,25-07-2016,02:20,1.3,https://pbs.twimg.com/media/CoLTbbzXYAElNM6.jpg,0.523926,seat belt,2016-07-25 02:20:45,16061,7401,7523763,140516
2016-07-23 23:42:53,756998049151549440,iPhone,This is Oliver. He's an English Creamschnitzel. The rarest of schnitzels. 11/10 would pet quite firmly,11.0,10.0,Oliver,,23-07-2016,23:42,1.1,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,0.678555,golden retriever,2016-07-23 23:42:53,6641,2149,7523763,140516
2016-07-23 19:49:07,756939218950160384,iPhone,This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak. 12/10 would totally hike with,12.0,10.0,Jax,pupper,23-07-2016,19:49,1.2,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,0.790371,golden retriever,2016-07-23 19:49:07,7058,2176,7523763,140516
2016-07-23 00:46:50,756651752796094464,iPhone,This is Gert. He just wants you to be happy. 11/10 would pat on the head so damn well,11.0,10.0,Gert,,23-07-2016,00:46,1.1,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,0.294808,pembroke,2016-07-23 00:46:50,5372,1419,7523763,140516
2016-07-22 16:28:07,756526248105566208,iPhone,All hail sky doggo. 13/10 would jump super high to pet,13.0,10.0,,doggo,22-07-2016,16:28,1.3,https://pbs.twimg.com/media/Cn-4m2CXYAErPGe.jpg,0.991273,geyser,2016-07-22 16:28:07,11018,3912,7523763,140516
2016-07-22 00:43:32,756288534030475264,iPhone,Here's a heartwarming scene of a single father raising his two pups. Downright awe-inspiring af. 12/10 for everyone,12.0,10.0,,,22-07-2016,00:43,1.2,https://pbs.twimg.com/media/Cn7gaHrWIAAZJMt.jpg,0.925621,conch,2016-07-22 00:43:32,45336,18914,7523763,140516
2016-07-21 23:53:04,756275833623502848,iPhone,When ur older siblings get to play in the deep end but dad says ur not old enough. Maybe one day puppo. All 10/10,10.0,10.0,,puppo,21-07-2016,23:53,1.0,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,0.602957,airedale,2016-07-21 23:53:04,6819,1646,7523763,140516
2016-07-21 02:41:54,755955933503782912,iPhone,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10,12.0,10.0,,pupper,21-07-2016,02:41,1.2,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,0.596882,pekinese,2016-07-21 02:41:54,7776,3126,7523763,140516
2016-07-17 18:38:22,754747087846248448,iPhone,This is Keith. He's pursuing a more 2D lifestyle. Idiosyncratic af. 12/10 follow your dreams Keith,12.0,10.0,Keith,,17-07-2016,18:38,1.2,https://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg,0.4714930000000001,rotisserie,2016-07-17 18:38:22,2733,565,7523763,140516
2016-07-17 01:05:25,754482103782404096,iPhone,This is Milo. He's currently plotting his revenge. 10/10,10.0,10.0,Milo,,17-07-2016,01:05,1.0,https://pbs.twimg.com/ext_tw_video_thumb/754481405627957248/pu/img/YY1eBDOlP9QFC4Bj.jpg,0.596796,tub,2016-07-17 01:05:25,5622,2110,7523763,140516
2016-07-16 22:55:55,754449512966619136,iPhone,This is Dex. He can see into your past and future. Mesmerizing af 11/10,11.0,10.0,Dex,,16-07-2016,22:55,1.1,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,0.858513,beagle,2016-07-16 22:55:55,3962,796,7523763,140516
2016-07-16 01:08:03,754120377874386944,iPhone,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10",10.0,10.0,,,16-07-2016,01:08,1.0,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,0.168909,chow,2016-07-16 01:08:03,8294,2529,7523763,140516
2016-07-14 18:22:23,753655901052166144,iPhone,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10",10.0,10.0,,,14-07-2016,18:22,1.0,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,0.456092,miniature pinscher,2016-07-14 18:22:23,6184,2353,7523763,140516
2016-07-14 02:47:04,753420520834629632,iPhone,Here we are witnessing an isolated squad of bouncing doggos. Unbelievably rare for this time of year. 11/10 for all,11.0,10.0,,,14-07-2016,02:47,1.1,https://pbs.twimg.com/ext_tw_video_thumb/753420390836346880/pu/img/ZHLvYxSHYuQK3uXi.jpg,0.267961,balloon,2016-07-14 02:47:04,8389,3859,7523763,140516
2016-07-14 01:19:12,753398408988139520,iPhone,This is Scout. Her batteries are low. 12/10 precious af,12.0,10.0,Scout,,14-07-2016,01:19,1.2,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,0.163794,whippet,2016-07-14 01:19:12,6129,2076,7523763,140516
2016-07-13 23:48:51,753375668877008896,iPhone,This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn,8.0,10.0,Hank,,13-07-2016,23:48,0.8,https://pbs.twimg.com/media/CnSHLFeWgAAwV-I.jpg,0.36007100000000003,bluetick,2016-07-13 23:48:51,8076,2523,7523763,140516
2016-07-13 00:43:15,753026973505581056,iPhone,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af,10.0,10.0,Tayzie,,13-07-2016,00:43,1.0,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg,0.868511,pembroke,2016-07-13 00:43:15,4119,1054,7523763,140516
2016-07-12 17:27:23,752917284578922496,iPhone,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet,11.0,10.0,Grizzie,,12-07-2016,17:27,1.1,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg,0.609283,german shepherd,2016-07-12 17:27:23,7297,1701,7523763,140516
2016-07-12 01:52:49,752682090207055872,iPhone,Nothing better than a doggo and a sunset. 10/10 majestic af,10.0,10.0,,doggo,12-07-2016,01:52,1.0,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,0.299966,german shepherd,2016-07-12 01:52:49,6337,1735,7523763,140516
2016-07-12 00:27:52,752660715232722944,iPhone,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10",10.0,10.0,,doggo,12-07-2016,00:27,1.0,https://pbs.twimg.com/media/CnH87L6XYAAF7I_.jpg,0.339324,goose,2016-07-12 00:27:52,4670,1706,7523763,140516
2016-07-11 15:07:30,752519690950500352,iPhone,Hopefully this puppo on a swing will help get you through your Monday. 11/10 would push,11.0,10.0,,puppo,11-07-2016,15:07,1.1,https://pbs.twimg.com/media/CnF8qVDWYAAh0g1.jpg,0.999984,swing,2016-07-11 15:07:30,7809,3723,7523763,140516
2016-07-11 02:51:40,752334515931054080,iPhone,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx),8.0,10.0,,doggo,11-07-2016,02:51,0.8,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,0.399163,bedlington terrier,2016-07-11 02:51:40,4038,1189,7523763,140516
2016-07-10 16:10:29,752173152931807232,iPhone,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him,12.0,10.0,Brody,,10-07-2016,16:10,1.2,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,0.527659,labrador retriever,2016-07-10 16:10:29,6295,1996,7523763,140516
2016-07-10 00:32:46,751937170840121344,iPhone,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10,11.0,10.0,Ruby,,10-07-2016,00:32,1.1,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg,0.4241680000000001,lakeland terrier,2016-07-10 00:32:46,5514,1453,7523763,140516
2016-07-09 17:28:29,751830394383790080,iPhone,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to,12.0,10.0,Tucker,,09-07-2016,17:28,1.2,https://pbs.twimg.com/media/Cm8JwBqW8AAFOEn.jpg,0.703569,chow,2016-07-09 17:28:29,6140,2119,7523763,140516
2016-07-09 01:08:47,751583847268179968,iPhone,Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho,5.0,10.0,,"pupper, doggo",09-07-2016,01:08,0.5,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg,0.8683040000000001,dalmatian,2016-07-09 01:08:47,4659,1203,7523763,140516
2016-07-08 22:09:27,751538714308972544,iPhone,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af,10.0,10.0,Max,,08-07-2016,22:09,1.0,https://pbs.twimg.com/media/Cm4AeG8XEAAulD2.jpg,0.516257,labrador retriever,2016-07-08 22:09:27,5327,1371,7523763,140516
2016-07-08 16:44:23,751456908746354688,iPhone,Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes),12.0,10.0,,pupper,08-07-2016,16:44,1.2,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg,0.714409,golden retriever,2016-07-08 16:44:23,3385,1078,7523763,140516
2016-07-08 03:07:09,751251247299190784,iPhone,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert,10.0,10.0,Gilbert,,08-07-2016,03:07,1.0,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg,0.178852,walker hound,2016-07-08 03:07:09,13219,6331,7523763,140516
2016-07-08 00:04:50,751205363882532864,iPhone,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10",12.0,10.0,,,08-07-2016,00:04,1.2,https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg,0.947164,labrador retriever,2016-07-08 00:04:50,6674,1976,7523763,140516
2016-07-06 15:54:42,750719632563142656,iPhone,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af,12.0,10.0,Meyer,,06-07-2016,15:54,1.2,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,0.972587,pembroke,2016-07-06 15:54:42,13963,5442,7523763,140516
2016-07-06 01:46:38,750506206503038976,iPhone,This is Malcolm. He's absolutely terrified of heights. 8/10 hang in there pupper,8.0,10.0,Malcolm,pupper,06-07-2016,01:46,0.8,https://pbs.twimg.com/media/CmpVaOZWIAAp3z6.jpg,0.219166,american black bear,2016-07-06 01:46:38,4697,1242,7523763,140516
2016-07-05 17:38:41,750383411068534784,iPhone,This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper,9.0,10.0,Zoe,pupper,05-07-2016,17:38,0.9,https://pbs.twimg.com/media/CmnluwbXEAAqnkw.jpg,0.672791,border collie,2016-07-05 17:38:41,4812,1226,7523763,140516
2016-07-05 02:00:06,750147208377409536,iPhone,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all",13.0,10.0,,,05-07-2016,02:00,1.3,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg,0.977765,pug,2016-07-05 02:00:06,3277,1042,7523763,140516
2016-07-05 01:00:05,750132105863102464,iPhone,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af,11.0,10.0,Stewie,,05-07-2016,01:00,1.1,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg,0.4780180000000001,toy poodle,2016-07-05 01:00:05,3841,1374,7523763,140516
2016-07-05 00:00:18,750117059602808832,iPhone,This is Calvin. He just loves America so much. 10/10 would roll around in flag with,10.0,10.0,Calvin,,05-07-2016,00:00,1.0,https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg,0.814405,shih-tzu,2016-07-05 00:00:18,4579,1404,7523763,140516
